rowid,rowid2,hour.range,urban,Weekday.Non-Rain.Construction,Weekday.Non-Rain.Non-Construction,Weekday.Rain.Construction,Weekday.Rain.Non-Construction,Weekend.Non-Rain.Construction,Weekend.Non-Rain.Non-Construction,Weekend.Rain.Construction,Weekend.Rain.Non-Construction
23,4364,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4365,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4366,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4367,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4368,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4369,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4370,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4371,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4372,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4373,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4374,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4375,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4376,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4377,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4378,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4379,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4380,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4381,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4382,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4383,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4384,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4385,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4386,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4387,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4388,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4389,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4390,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4391,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4392,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4393,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4394,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4395,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4396,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4397,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4398,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4399,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4400,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4401,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4402,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4403,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4404,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4405,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4406,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4407,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4408,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4409,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4410,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4411,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4412,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4413,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4414,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4415,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4416,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4417,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4418,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4419,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4420,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4421,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4422,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4423,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4424,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4425,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4426,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4427,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4428,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4429,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4430,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4431,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4432,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4433,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4434,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4435,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4436,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4437,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4438,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4439,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4440,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4441,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4442,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4443,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
23,4444,Evening,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
24,4445,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4446,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4447,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4448,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4449,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4450,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4451,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4452,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4453,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4454,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4455,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4456,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4457,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4458,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4459,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4460,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4461,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4462,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4463,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4464,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4465,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4466,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4467,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4468,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4469,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4470,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4471,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4472,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4473,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4474,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4475,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4476,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4477,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4478,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4479,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4480,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4481,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4482,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4483,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4484,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4485,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4486,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4487,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4488,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4489,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4490,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4491,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4492,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4493,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4494,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4495,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4496,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4497,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4498,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4499,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4500,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4501,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4502,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4503,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4504,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4505,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4506,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4507,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4508,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4509,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4510,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4511,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4512,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4513,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4514,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4515,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4516,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4517,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4518,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4519,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4520,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4521,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4522,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4523,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4524,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4525,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4526,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4527,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4528,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4529,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4530,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4531,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4532,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4533,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4534,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4535,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4536,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4537,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4538,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4539,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4540,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4541,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4542,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4543,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4544,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
24,4545,Evening,Rural,NA,NA,NA,NA,NA,NA,NA,NA
25,1617,Morning Rush,Northern Indiana,6,6,NA,15,50,4,38,42
25,1618,Morning Rush,Northern Indiana,6,8,NA,15,50,4,38,42
25,1619,Morning Rush,Northern Indiana,6,8.58,NA,15,50,4,38,42
25,1620,Morning Rush,Northern Indiana,6,9,NA,15.5,50,4,38,42
25,1621,Morning Rush,Northern Indiana,6,9,NA,16,50,4,38,42
25,1622,Morning Rush,Northern Indiana,6,9,NA,16,50,4,38,42
25,1623,Morning Rush,Northern Indiana,6.16,10,NA,16,50,4,38,42
25,1624,Morning Rush,Northern Indiana,6.52,11,NA,16.5,50,4,38,42
25,1625,Morning Rush,Northern Indiana,6.88,11.32,NA,17,50,4,38,42
25,1626,Morning Rush,Northern Indiana,7.24,12,NA,17,50,5.14,38,42
25,1627,Morning Rush,Northern Indiana,7.6,12,NA,17,50,11.6,38,42
25,1628,Morning Rush,Northern Indiana,7.96,13,NA,17,50,18.06,38,42
25,1629,Morning Rush,Northern Indiana,8,13,NA,17,50,23,38,42
25,1630,Morning Rush,Northern Indiana,8,14,NA,17,50,23,38,42
25,1631,Morning Rush,Northern Indiana,8.04,14.06,NA,17,50,23,38,42
25,1632,Morning Rush,Northern Indiana,8.4,15,NA,17,50,23.1,38,42
25,1633,Morning Rush,Northern Indiana,8.76,15,NA,17,50,23.44,38,42
25,1634,Morning Rush,Northern Indiana,9.12,15,NA,17,50,23.78,38,42
25,1635,Morning Rush,Northern Indiana,9.48,16,NA,17,50,26.16,38,42
25,1636,Morning Rush,Northern Indiana,9.84,17,NA,17,50,32.28,38,42
25,1637,Morning Rush,Northern Indiana,10.2,17,NA,17,50,38.4,38,42
25,1638,Morning Rush,Northern Indiana,10.56,17,NA,18,50,42.14,38,42
25,1639,Morning Rush,Northern Indiana,10.92,18,NA,19,50,42.48,38,42
25,1640,Morning Rush,Northern Indiana,11.56,18,NA,20,50,42.82,38,42
25,1641,Morning Rush,Northern Indiana,12.28,18,NA,21,50,43,38,42
25,1642,Morning Rush,Northern Indiana,13,19,NA,21.5,50,43,38,42
25,1643,Morning Rush,Northern Indiana,13,19,NA,22,50,43,38,42
25,1644,Morning Rush,Northern Indiana,13,20,NA,22,50,43,38,42
25,1645,Morning Rush,Northern Indiana,13.48,20.12,NA,22,50,43,38,42
25,1646,Morning Rush,Northern Indiana,15.64,21,NA,22.5,50,43,38,42
25,1647,Morning Rush,Northern Indiana,17.8,21,NA,23,50,43,38,42
25,1648,Morning Rush,Northern Indiana,19.48,21,NA,23.5,50,43,38,42
25,1649,Morning Rush,Northern Indiana,20.56,22,NA,24,50,43,38,42
25,1650,Morning Rush,Northern Indiana,21.64,22,NA,25,50,43.22,38,42
25,1651,Morning Rush,Northern Indiana,22.72,22,NA,26,50,43.56,38,42
25,1652,Morning Rush,Northern Indiana,23.8,22,NA,26,50,43.9,38,42
25,1653,Morning Rush,Northern Indiana,24.88,22,NA,26,50,44,38,42
25,1654,Morning Rush,Northern Indiana,25,23,NA,26,50,44,38,42
25,1655,Morning Rush,Northern Indiana,25,23,NA,26,50,44,38,42
25,1656,Morning Rush,Northern Indiana,25,23,NA,26.5,50,44,38,42
25,1657,Morning Rush,Northern Indiana,25,23,NA,27,50,44,38,42
25,1658,Morning Rush,Northern Indiana,25,24,NA,27,50,44,38,42
25,1659,Morning Rush,Northern Indiana,25.12,24,NA,27,50,44,38,42
25,1660,Morning Rush,Northern Indiana,25.48,25,NA,27.5,50,44,38,42
25,1661,Morning Rush,Northern Indiana,25.84,25,NA,28,50,44,38,42
25,1662,Morning Rush,Northern Indiana,26.4,25.55,NA,28,50,44,38,42
25,1663,Morning Rush,Northern Indiana,27.12,26,NA,28,50,44,38,42
25,1664,Morning Rush,Northern Indiana,27.84,27,NA,28.5,50,44,38,42
25,1665,Morning Rush,Northern Indiana,28.28,27,NA,29,50,44,38,42
25,1666,Morning Rush,Northern Indiana,28.64,27,NA,29.5,50,44,38,42
25,1667,Morning Rush,Northern Indiana,29,28,NA,30,50,44,38,42
25,1668,Morning Rush,Northern Indiana,29,29,NA,30,50,44,38,42
25,1669,Morning Rush,Northern Indiana,29,29,NA,30,50,44,38,42
25,1670,Morning Rush,Northern Indiana,29.16,30,NA,30,50,44,38,42
25,1671,Morning Rush,Northern Indiana,29.88,31,NA,30,50,44,38,42
25,1672,Morning Rush,Northern Indiana,30.6,31,NA,31,50,44,38,42
25,1673,Morning Rush,Northern Indiana,31.48,32,NA,32,50,44,38,42
25,1674,Morning Rush,Northern Indiana,32.56,32,NA,33.5,50,44,38,42
25,1675,Morning Rush,Northern Indiana,33.64,33,NA,35,50,44,38,42
25,1676,Morning Rush,Northern Indiana,35.2,33,NA,35,50,44,38,42
25,1677,Morning Rush,Northern Indiana,37,34.4,NA,35,50,44,38,42
25,1678,Morning Rush,Northern Indiana,38.8,35,NA,35.5,50,44,38,42
25,1679,Morning Rush,Northern Indiana,39.32,35.98,NA,36,50,44,38,42
25,1680,Morning Rush,Northern Indiana,39.68,37,NA,36.5,50,44,38,42
25,1681,Morning Rush,Northern Indiana,40,37.56,NA,37,50,44,38,42
25,1682,Morning Rush,Northern Indiana,40,38,NA,37,50,44.1,38,42
25,1683,Morning Rush,Northern Indiana,40,39,NA,37,50,44.44,38,42
25,1684,Morning Rush,Northern Indiana,40.12,39,NA,37,50,44.78,38,42
25,1685,Morning Rush,Northern Indiana,40.48,39,NA,37,50,45,38,42
25,1686,Morning Rush,Northern Indiana,40.84,40,NA,37,50,45,38,42
25,1687,Morning Rush,Northern Indiana,41,40,NA,37,50,45,38,42
25,1688,Morning Rush,Northern Indiana,41,40,NA,37.5,50,45,38,42
25,1689,Morning Rush,Northern Indiana,41,42,NA,38,50,45,38,42
25,1690,Morning Rush,Northern Indiana,41.28,42,NA,41,50,45,38,42
25,1691,Morning Rush,Northern Indiana,41.64,43,NA,44,50,45.16,38,42
25,1692,Morning Rush,Northern Indiana,42,44,NA,44.5,50,45.5,38,42
25,1693,Morning Rush,Northern Indiana,42.36,44,NA,45,50,45.84,38,42
25,1694,Morning Rush,Northern Indiana,42.72,45,NA,46,50,46.18,38,42
25,1695,Morning Rush,Northern Indiana,43,45,NA,47,50,46.52,38,42
25,1696,Morning Rush,Northern Indiana,43,45,NA,48,50,46.86,38,42
25,1697,Morning Rush,Northern Indiana,43,46,NA,49,50,47,38,42
25,1698,Morning Rush,Northern Indiana,43.16,46.99,NA,49.5,50,47,38,42
25,1699,Morning Rush,Northern Indiana,43.52,47,NA,50,50,47,38,42
25,1700,Morning Rush,Northern Indiana,43.88,47,NA,50,50,47,38,42
25,1701,Morning Rush,Northern Indiana,44.72,47.36,NA,50,50,47,38,42
25,1702,Morning Rush,Northern Indiana,45.8,48,NA,50,50,47,38,42
25,1703,Morning Rush,Northern Indiana,46.88,48,NA,50,50,47.24,38,42
25,1704,Morning Rush,Northern Indiana,47.64,48,NA,50,50,47.58,38,42
25,1705,Morning Rush,Northern Indiana,48.36,48,NA,50,50,47.92,38,42
25,1706,Morning Rush,Northern Indiana,49.04,49,NA,50,50,48,38,42
25,1707,Morning Rush,Northern Indiana,49.4,49,NA,50,50,48,38,42
25,1708,Morning Rush,Northern Indiana,49.76,49,NA,50,50,48,38,42
25,1709,Morning Rush,Northern Indiana,50,49,NA,50,50,48.56,38,42
25,1710,Morning Rush,Northern Indiana,50,49,NA,50,50,49.24,38,42
25,1711,Morning Rush,Northern Indiana,50,50,NA,50,50,49.92,38,42
25,1712,Morning Rush,Northern Indiana,50,50,NA,50,50,50,38,42
25,1713,Morning Rush,Northern Indiana,50,50,NA,50,50,50,38,42
25,1714,Morning Rush,Northern Indiana,50,50,NA,50,50,50,38,42
25,1715,Morning Rush,Northern Indiana,50,50,NA,50,50,50,38,42
25,1716,Morning Rush,Northern Indiana,50,50,NA,50,50,50,38,42
25,1717,Morning Rush,Northern Indiana,50,50,NA,50,50,50,38,42
26,1718,Morning Rush,Rural,0,0,7,5,7,5,11,8
26,1719,Morning Rush,Rural,0,0,11,6,9,6,11,21.44
26,1720,Morning Rush,Rural,0,0,11,7,9,7.96,11,29
26,1721,Morning Rush,Rural,0,0,12,13,12.54,9,11,29
26,1722,Morning Rush,Rural,0,0,17.44,14,14,11,11,29
26,1723,Morning Rush,Rural,0,0,19,14,16,13,11,29
26,1724,Morning Rush,Rural,0,2,20,14,16,14,11,29
26,1725,Morning Rush,Rural,0,3,20,18,16,16,11,30
26,1726,Morning Rush,Rural,0,4,20,29,17,17.84,11,30
26,1727,Morning Rush,Rural,0,4,21,30,18,21,11,30
26,1728,Morning Rush,Rural,0,4,21,30.2,19,23,11,30.4
26,1729,Morning Rush,Rural,0,5,22,33,20,25,13.3,31
26,1730,Morning Rush,Rural,0,5,23,34,21,27,15.6,31
26,1731,Morning Rush,Rural,0,6,23,35,21,29,17.9,31
26,1732,Morning Rush,Rural,0,6,24,36,21,31.72,20.2,31
26,1733,Morning Rush,Rural,0,7,24,37,22,33,22.5,31.6
26,1734,Morning Rush,Rural,0,7,24.88,37,22,33.68,24.8,32
26,1735,Morning Rush,Rural,0,8,25,39,22,34,27.1,32.88
26,1736,Morning Rush,Rural,0,9,25,39,23,35,29.4,33.52
26,1737,Morning Rush,Rural,0,10,26,40,24,35,31.7,36
26,1738,Morning Rush,Rural,0,11,27,40,24,36,34,36
26,1739,Morning Rush,Rural,0,14,27,41,24,37,34.7,36.88
26,1740,Morning Rush,Rural,0,15,28,41,25,37,35.4,39.08
26,1741,Morning Rush,Rural,0,17,29,42,25,38,36.1,41
26,1742,Morning Rush,Rural,0,19,29,42,26,38,36.8,41
26,1743,Morning Rush,Rural,0,23,29,42,27,38,37.5,41
26,1744,Morning Rush,Rural,0,27,30,42,27,38,38.2,41
26,1745,Morning Rush,Rural,0,30,30,43,27,39,38.9,42
26,1746,Morning Rush,Rural,0,30,30,43,27,39,39.6,42
26,1747,Morning Rush,Rural,0,32,30.47,43,28,39,40.3,42
26,1748,Morning Rush,Rural,0,33,31,43,28,40,41,43
26,1749,Morning Rush,Rural,0,34,32,43,29,40,41.6,43
26,1750,Morning Rush,Rural,0,35,32,43,29,40,42.2,43
26,1751,Morning Rush,Rural,0,36,33,43,30,41,42.8,44
26,1752,Morning Rush,Rural,0,37,33,43,30,41,43.4,44
26,1753,Morning Rush,Rural,0,38,34,43,31,42,44,44
26,1754,Morning Rush,Rural,0,38,34,44,32,42,44.6,44
26,1755,Morning Rush,Rural,0,39,34,44,32,42,45.2,44
26,1756,Morning Rush,Rural,0,39,34,44,32,42,45.8,44
26,1757,Morning Rush,Rural,0,40,34.77,44,33,43,46.4,45
26,1758,Morning Rush,Rural,0,40,35,44,33,43,47,45
26,1759,Morning Rush,Rural,0,40,35,45,34,43,47,45
26,1760,Morning Rush,Rural,0,41,36,45,34,43,47,45
26,1761,Morning Rush,Rural,0,41,37,45,34,43,47,45
26,1762,Morning Rush,Rural,0,41,37,45,34,44,47,45
26,1763,Morning Rush,Rural,0,42,37.35,45,34,44,47,45
26,1764,Morning Rush,Rural,0,42,38,45,35,44,47,45.44
26,1765,Morning Rush,Rural,0,42,39,45,35,44,47,46
26,1766,Morning Rush,Rural,0,42,39,45,35.64,44,47,46
26,1767,Morning Rush,Rural,0,43,39,45,36,44,47,46
26,1768,Morning Rush,Rural,5,43,40,45,37,45,47,46
26,1769,Morning Rush,Rural,6,43,40,46,37,45,47.1,46
26,1770,Morning Rush,Rural,7,44,41,46,37,45,47.2,46
26,1771,Morning Rush,Rural,8,44,41,46,37,45,47.3,46
26,1772,Morning Rush,Rural,9,44,42,46,38,45,47.4,47
26,1773,Morning Rush,Rural,10,44,42,46,39,45,47.5,47
26,1774,Morning Rush,Rural,11,44.68,42,46,39,45,47.6,47
26,1775,Morning Rush,Rural,12,45,42,46,39,46,47.7,47
26,1776,Morning Rush,Rural,12,45,42,46,39,46,47.8,47
26,1777,Morning Rush,Rural,14,45,42.37,46.59,40,46,47.9,47
26,1778,Morning Rush,Rural,15,45,43,47,40,46,48,47
26,1779,Morning Rush,Rural,16,45,43,47,41,46,48,47.04
26,1780,Morning Rush,Rural,16,45,43,47,41,47,48,48
26,1781,Morning Rush,Rural,17,46,43,47,42,47,48,48
26,1782,Morning Rush,Rural,17,46,44,47,42,47,48,48
26,1783,Morning Rush,Rural,19,46,44,47,42,47,48,48
26,1784,Morning Rush,Rural,20,46,45,47,42,47,48,48
26,1785,Morning Rush,Rural,21,46,45,47,43,47,48,48
26,1786,Morning Rush,Rural,21,46,45,47.68,43,47,48,48
26,1787,Morning Rush,Rural,22,47,45,48,43,47,48,48
26,1788,Morning Rush,Rural,23,47,46,48,43.6,47,48,48
26,1789,Morning Rush,Rural,24,47,47,48,44,48,48.1,48
26,1790,Morning Rush,Rural,24,47,47,48,45,48,48.2,48
26,1791,Morning Rush,Rural,25,47,47,48,45,48,48.3,48
26,1792,Morning Rush,Rural,26,47,47,48,45,48,48.4,48
26,1793,Morning Rush,Rural,27,47,47,48,45,48,48.5,48
26,1794,Morning Rush,Rural,27,48,48,48,45,48,48.6,48
26,1795,Morning Rush,Rural,29,48,48,48,46,48,48.7,48
26,1796,Morning Rush,Rural,29,48,48,48,46,48,48.8,48
26,1797,Morning Rush,Rural,30,48,48,49,47,48,48.9,49
26,1798,Morning Rush,Rural,32,48,48,49,47,48,49,49
26,1799,Morning Rush,Rural,33,48,48,49,47,49,49,49
26,1800,Morning Rush,Rural,34,48,48,49,47,49,49,49
